year,age,sex,ranking,name
2019,Aged 25 to 29,M,126,AARON
2019,Aged 25 to 29,M,126,VINNIE
2019,Aged 25 to 29,M,131,AUSTIN
2019,Aged 25 to 29,M,136,LUKE
2019,Aged 25 to 29,M,138,LEVI
2019,Aged 25 to 29,M,141,LEONARDO
2019,Aged 25 to 29,M,147,OTIS
2019,Aged 25 to 29,M,154,KAYDEN
2019,Aged 25 to 29,M,160,FELIX
2019,Aged 25 to 29,M,160,OWEN
2019,Aged 25 to 29,M,178,BAILEY
2019,Aged 25 to 29,M,184,NATHANIEL
2019,Aged 25 to 29,M,205,WILFRED
2019,Aged 25 to 29,M,215,AIDAN
2019,Aged 25 to 29,M,291,MAXIMILIAN
2019,Aged 30 to 34,M,1,GEORGE
2019,Aged 30 to 34,M,2,OLIVER
2019,Aged 30 to 34,M,3,ARTHUR
2019,Aged 30 to 34,M,4,HARRY
2019,Aged 30 to 34,M,5,JACK
2019,Aged 30 to 34,M,6,NOAH
2019,Aged 30 to 34,M,7,MUHAMMAD
2019,Aged 30 to 34,M,8,HENRY
2019,Aged 30 to 34,M,9,LEO
2019,Aged 30 to 34,M,10,OSCAR
2019,Aged 30 to 34,M,11,CHARLIE
2019,Aged 30 to 34,M,12,JACOB
2019,Aged 30 to 34,M,13,THOMAS
2019,Aged 30 to 34,M,14,WILLIAM
2019,Aged 30 to 34,M,15,JOSHUA
2019,Aged 30 to 34,M,16,ALEXANDER
2019,Aged 30 to 34,M,17,THEODORE
2019,Aged 30 to 34,M,18,EDWARD
2019,Aged 30 to 34,M,19,JAMES
2019,Aged 30 to 34,M,20,ALFIE
2019,Aged 30 to 34,M,21,FREDDIE
2019,Aged 30 to 34,M,22,THEO
2019,Aged 30 to 34,M,23,MAX
2019,Aged 30 to 34,M,24,ISAAC
2019,Aged 30 to 34,M,25,SEBASTIAN
2019,Aged 30 to 34,M,26,ARCHIE
2019,Aged 30 to 34,M,27,LUCAS
2019,Aged 30 to 34,M,28,ETHAN
2019,Aged 30 to 34,M,29,BENJAMIN
2019,Aged 30 to 34,M,30,JOSEPH
2019,Aged 30 to 34,M,31,FINLEY
2019,Aged 30 to 34,M,32,MOHAMMED
2019,Aged 30 to 34,M,33,SAMUEL
2019,Aged 30 to 34,M,34,TEDDY
2019,Aged 30 to 34,M,35,ADAM
2019,Aged 30 to 34,M,36,JUDE
2019,Aged 30 to 34,M,37,DYLAN
2019,Aged 30 to 34,M,38,DANIEL
2019,Aged 30 to 34,M,39,ARLO
2019,Aged 30 to 34,M,40,RORY
2019,Aged 30 to 34,M,40,ZACHARY
2019,Aged 30 to 34,M,42,HARRISON
2019,Aged 30 to 34,M,42,REUBEN
2019,Aged 30 to 34,M,44,LOUIS
2019,Aged 30 to 34,M,45,ALBERT
2019,Aged 30 to 34,M,46,TOMMY
2019,Aged 30 to 34,M,47,ALBIE
2019,Aged 30 to 34,M,47,HUGO
2019,Aged 30 to 34,M,49,LOUIE
2019,Aged 30 to 34,M,50,ELIJAH
2019,Aged 30 to 34,M,50,LOGAN
2019,Aged 30 to 34,M,52,LUCA
2019,Aged 30 to 34,M,53,FREDERICK
2019,Aged 30 to 34,M,53,TOBY
2019,Aged 30 to 34,M,55,EZRA
2019,Aged 30 to 34,M,56,REGGIE
2019,Aged 30 to 34,M,57,JAXON
2019,Aged 30 to 34,M,58,MASON
2019,Aged 30 to 34,M,59,DAVID
2019,Aged 30 to 34,M,60,GABRIEL
2019,Aged 30 to 34,M,60,STANLEY
2019,Aged 30 to 34,M,62,FELIX
2019,Aged 30 to 34,M,63,JESSE
2019,Aged 30 to 34,M,64,ROMAN
2019,Aged 30 to 34,M,65,FRANKIE
2019,Aged 30 to 34,M,66,RALPH
2019,Aged 30 to 34,M,67,BOBBY
2019,Aged 30 to 34,M,68,JAKE
2019,Aged 30 to 34,M,69,ELLIS
2019,Aged 30 to 34,M,70,FINN
2019,Aged 30 to 34,M,71,JASPER
2019,Aged 30 to 34,M,72,RONNIE
2019,Aged 30 to 34,M,73,ELLIOT
2019,Aged 30 to 34,M,74,LIAM
2019,Aged 30 to 34,M,74,MICHAEL
2019,Aged 30 to 34,M,74,RUPERT
2019,Aged 30 to 34,M,77,ELLIOTT
2019,Aged 30 to 34,M,78,ALFRED
2019,Aged 30 to 34,M,79,CHARLES
2019,Aged 30 to 34,M,79,HUNTER
2019,Aged 30 to 34,M,81,MOHAMMAD
2019,Aged 30 to 34,M,82,LEON
2019,Aged 30 to 34,M,83,ROWAN
2019,Aged 30 to 34,M,84,LUKE
2019,Aged 30 to 34,M,85,CARTER
2019,Aged 30 to 34,M,86,AUSTIN
2019,Aged 30 to 34,M,86,RYAN
2019,Aged 30 to 34,M,88,GRAYSON
2019,Aged 30 to 34,M,89,MATTHEW
2019,Aged 30 to 34,M,90,NATHAN
2019,Aged 30 to 34,M,91,IBRAHIM
2019,Aged 30 to 34,M,92,CALEB
2019,Aged 30 to 34,M,92,TOBIAS
2019,Aged 30 to 34,M,94,JENSON
2019,Aged 30 to 34,M,95,RILEY
2019,Aged 30 to 34,M,96,ALEX
2019,Aged 30 to 34,M,97,JAYDEN
2019,Aged 30 to 34,M,98,BLAKE
2019,Aged 30 to 34,M,99,JACKSON
2019,Aged 30 to 34,M,100,CHESTER
2019,Aged 30 to 34,M,101,ELI
2019,Aged 30 to 34,M,101,HARVEY
2019,Aged 30 to 34,M,101,HUDSON
2019,Aged 30 to 34,M,104,MILO
2019,Aged 30 to 34,M,105,AARON
2019,Aged 30 to 34,M,106,OLLIE
2019,Aged 30 to 34,M,108,SONNY
2019,Aged 30 to 34,M,110,WILFRED
2019,Aged 30 to 34,M,110,YUSUF
2019,Aged 30 to 34,M,114,HARLEY
2019,Aged 30 to 34,M,115,OTIS
2019,Aged 30 to 34,M,115,OWEN
2019,Aged 30 to 34,M,117,KAI
2019,Aged 30 to 34,M,119,DOMINIC
2019,Aged 30 to 34,M,122,NATHANIEL
2019,Aged 30 to 34,M,130,LEONARDO
2019,Aged 30 to 34,M,140,BRODY
2019,Aged 30 to 34,M,143,MAXIMILIAN
2019,Aged 30 to 34,M,147,JOEY
2019,Aged 30 to 34,M,150,RUBEN
2019,Aged 30 to 34,M,151,PARKER
2019,Aged 30 to 34,M,153,OAKLEY
2019,Aged 30 to 34,M,155,AIDAN
2019,Aged 30 to 34,M,157,FINLAY
2019,Aged 30 to 34,M,157,LINCOLN
2019,Aged 30 to 34,M,160,JAXSON
2019,Aged 30 to 34,M,164,TYLER
2019,Aged 30 to 34,M,181,LEVI
2019,Aged 30 to 34,M,186,VINNIE
2019,Aged 30 to 34,M,237,KAYDEN
2019,Aged 35 and over,M,1,OLIVER
2019,Aged 35 and over,M,2,GEORGE
2019,Aged 35 and over,M,3,JACK
2019,Aged 35 and over,M,4,THOMAS
2019,Aged 35 and over,M,5,WILLIAM
2019,Aged 35 and over,M,6,NOAH
2019,Aged 35 and over,M,7,ALEXANDER
2019,Aged 35 and over,M,8,HARRY
2019,Aged 35 and over,M,9,LEO
2019,Aged 35 and over,M,10,ARTHUR
2019,Aged 35 and over,M,11,MUHAMMAD
2019,Aged 35 and over,M,12,JAMES
2019,Aged 35 and over,M,13,HENRY
2019,Aged 35 and over,M,14,JOSHUA
2019,Aged 35 and over,M,15,SAMUEL
2019,Aged 35 and over,M,16,JACOB
2019,Aged 35 and over,M,17,BENJAMIN
2019,Aged 35 and over,M,17,OSCAR
2019,Aged 35 and over,M,19,EDWARD
2019,Aged 35 and over,M,20,CHARLIE
2019,Aged 35 and over,M,21,ETHAN
2019,Aged 35 and over,M,22,DANIEL
2019,Aged 35 and over,M,22,SEBASTIAN
2019,Aged 35 and over,M,24,JOSEPH
2019,Aged 35 and over,M,25,THEO
2019,Aged 35 and over,M,26,THEODORE
2019,Aged 35 and over,M,27,MAX
2019,Aged 35 and over,M,28,ALFIE
2019,Aged 35 and over,M,29,ISAAC
2019,Aged 35 and over,M,30,ADAM
2019,Aged 35 and over,M,31,LUCAS
2019,Aged 35 and over,M,32,MOHAMMED
2019,Aged 35 and over,M,33,FINLEY
2019,Aged 35 and over,M,34,FREDDIE
2019,Aged 35 and over,M,35,DYLAN
2019,Aged 35 and over,M,36,LOUIS
2019,Aged 35 and over,M,37,ZACHARY
2019,Aged 35 and over,M,38,HARRISON
2019,Aged 35 and over,M,39,JUDE
2019,Aged 35 and over,M,40,HUGO
2019,Aged 35 and over,M,41,GABRIEL
2019,Aged 35 and over,M,42,ALBERT
2019,Aged 35 and over,M,43,ARCHIE
2019,Aged 35 and over,M,44,LUCA
2019,Aged 35 and over,M,45,TOBY
2019,Aged 35 and over,M,46,DAVID
2019,Aged 35 and over,M,47,STANLEY
2019,Aged 35 and over,M,48,LOGAN
2019,Aged 35 and over,M,49,FREDERICK
2019,Aged 35 and over,M,50,ELIJAH
2019,Aged 35 and over,M,51,ARLO
2019,Aged 35 and over,M,52,REUBEN
2019,Aged 35 and over,M,52,RORY
2019,Aged 35 and over,M,54,FINN
2019,Aged 35 and over,M,55,FELIX
2019,Aged 35 and over,M,56,CHARLES
2019,Aged 35 and over,M,57,TEDDY
2019,Aged 35 and over,M,58,MICHAEL
2019,Aged 35 and over,M,58,MOHAMMAD
2019,Aged 35 and over,M,60,ELLIOT
2019,Aged 35 and over,M,61,LOUIE
2019,Aged 35 and over,M,61,MATTHEW
2019,Aged 35 and over,M,63,LUKE
2019,Aged 35 and over,M,64,TOMMY
2019,Aged 35 and over,M,65,LIAM
2019,Aged 35 and over,M,66,ALFRED
2019,Aged 35 and over,M,67,JAKE
2019,Aged 35 and over,M,68,ROWAN
2019,Aged 35 and over,M,69,JESSE
2019,Aged 35 and over,M,69,NATHAN
2019,Aged 35 and over,M,71,ALBIE
2019,Aged 35 and over,M,72,EZRA
2019,Aged 35 and over,M,73,MASON
2019,Aged 35 and over,M,73,ROMAN
2019,Aged 35 and over,M,75,JASPER
2019,Aged 35 and over,M,76,OWEN
2019,Aged 35 and over,M,77,JAXON
2019,Aged 35 and over,M,78,ELLIOTT
2019,Aged 35 and over,M,78,RYAN
2019,Aged 35 and over,M,80,RALPH
2019,Aged 35 and over,M,81,AARON
2019,Aged 35 and over,M,82,MAXIMILIAN
2019,Aged 35 and over,M,83,LEON
2019,Aged 35 and over,M,83,LEONARDO
2019,Aged 35 and over,M,83,MILO
2019,Aged 35 and over,M,86,ALEX
2019,Aged 35 and over,M,86,ELLIS
2019,Aged 35 and over,M,86,TOBIAS
2019,Aged 35 and over,M,89,BOBBY
2019,Aged 35 and over,M,89,FRANKIE
2019,Aged 35 and over,M,89,REGGIE
2019,Aged 35 and over,M,92,FINLAY
2019,Aged 35 and over,M,93,AUSTIN
2019,Aged 35 and over,M,93,KAI
2019,Aged 35 and over,M,95,NATHANIEL
2019,Aged 35 and over,M,95,OTIS
2019,Aged 35 and over,M,95,SONNY
2019,Aged 35 and over,M,98,AIDAN
2019,Aged 35 and over,M,99,WILFRED
2019,Aged 35 and over,M,100,IBRAHIM
2019,Aged 35 and over,M,103,CALEB
2019,Aged 35 and over,M,106,JAYDEN
2019,Aged 35 and over,M,106,RILEY
2019,Aged 35 and over,M,110,BLAKE
2019,Aged 35 and over,M,110,GRAYSON
2019,Aged 35 and over,M,110,RONNIE
2019,Aged 35 and over,M,115,YUSUF
2019,Aged 35 and over,M,118,JACKSON
2019,Aged 35 and over,M,120,HUDSON
2019,Aged 35 and over,M,120,HUNTER
2019,Aged 35 and over,M,124,RUPERT
2019,Aged 35 and over,M,128,OLLIE
2019,Aged 35 and over,M,129,CARTER
2019,Aged 35 and over,M,131,JENSON
2019,Aged 35 and over,M,136,DOMINIC
2019,Aged 35 and over,M,138,ELI
2019,Aged 35 and over,M,140,HARVEY
2019,Aged 35 and over,M,146,HARLEY
2019,Aged 35 and over,M,160,RUBEN
2019,Aged 35 and over,M,168,CHESTER
2019,Aged 35 and over,M,169,BRODY
2019,Aged 35 and over,M,179,LEVI
2019,Aged 35 and over,M,185,OAKLEY
2019,Aged 35 and over,M,190,JAXSON
2019,Aged 35 and over,M,210,TYLER
2019,Aged 35 and over,M,233,LINCOLN
2019,Aged 35 and over,M,236,PARKER
2019,Aged 35 and over,M,257,VINNIE
2019,Aged 35 and over,M,264,BAILEY
2019,Aged 35 and over,M,264,KAYDEN
2019,Aged under 25,F,1,AMELIA
2019,Aged under 25,F,2,OLIVIA
2019,Aged under 25,F,3,AVA
2019,Aged under 25,F,4,ISLA
2019,Aged under 25,F,5,MIA
2019,Aged under 25,F,6,ISABELLA
2019,Aged under 25,F,7,HARPER
2019,Aged under 25,F,8,IVY
2019,Aged under 25,F,9,LILY
2019,Aged under 25,F,10,EVIE
2019,Aged under 25,F,11,ELLA
2019,Aged under 25,F,12,WILLOW
2019,Aged under 25,F,13,FREYA
2019,Aged under 25,F,14,ELSIE
2019,Aged under 25,F,15,SOPHIA
2019,Aged under 25,F,16,POPPY
2019,Aged under 25,F,17,SCARLETT
2019,Aged under 25,F,18,GRACE
2019,Aged under 25,F,19,ROSIE
2019,Aged under 25,F,20,SOFIA
2019,Aged under 25,F,21,RUBY
2019,Aged under 25,F,22,LAYLA
2019,Aged under 25,F,23,ARIA
2019,Aged under 25,F,24,LUNA
2019,Aged under 25,F,25,ESME
2019,Aged under 25,F,26,SIENNA
2019,Aged under 25,F,27,DAISY
2019,Aged under 25,F,28,MAYA
2019,Aged under 25,F,29,ELIZA
2019,Aged under 25,F,30,DELILAH
2019,Aged under 25,F,31,MILLIE
2019,Aged under 25,F,32,LOLA
2019,Aged under 25,F,33,NEVAEH
2019,Aged under 25,F,34,BONNIE
2019,Aged under 25,F,34,EVELYN
2019,Aged under 25,F,36,BELLA
2019,Aged under 25,F,36,ISABELLE
2019,Aged under 25,F,38,PHOEBE
2019,Aged under 25,F,39,MILA
2019,Aged under 25,F,40,HALLIE
2019,Aged under 25,F,41,MAISIE
2019,Aged under 25,F,42,ESMAE
2019,Aged under 25,F,43,GRACIE
2019,Aged under 25,F,44,ARABELLA
2019,Aged under 25,F,45,AURORA
2019,Aged under 25,F,45,EMILIA
2019,Aged under 25,F,47,CHARLOTTE
2019,Aged under 25,F,48,VIOLET
2019,Aged under 25,F,49,EMILY
2019,Aged under 25,F,50,FLORENCE
2019,Aged under 25,F,51,LILLY
2019,Aged under 25,F,52,DARCIE
2019,Aged under 25,F,53,ALICE
2019,Aged under 25,F,54,MYLA
2019,Aged under 25,F,55,MATILDA
2019,Aged under 25,F,56,ELLIE
2019,Aged under 25,F,57,LOTTIE
2019,Aged under 25,F,58,PENELOPE
2019,Aged under 25,F,59,THEA
2019,Aged under 25,F,60,JESSICA
2019,Aged under 25,F,60,NELLIE
2019,Aged under 25,F,62,EVA
2019,Aged under 25,F,62,ZARA
2019,Aged under 25,F,64,NANCY
2019,Aged under 25,F,65,AMELIA-ROSE
2019,Aged under 25,F,66,AYLA
2019,Aged under 25,F,67,MADDISON
2019,Aged under 25,F,67,SKYLAR
2019,Aged under 25,F,69,MARIA
2019,Aged under 25,F,70,AALIYAH
2019,Aged under 25,F,71,LEXI
2019,Aged under 25,F,72,PAISLEY
2019,Aged under 25,F,73,IMOGEN
2019,Aged under 25,F,73,LYLA
2019,Aged under 25,F,75,AUTUMN
2019,Aged under 25,F,76,HEIDI
2019,Aged under 25,F,76,NOVA
2019,Aged under 25,F,78,ADA
2019,Aged under 25,F,79,SKYLA
2019,Aged under 25,F,80,ELIZABETH
2019,Aged under 25,F,80,LILLIE
2019,Aged under 25,F,82,ARIANA
2019,Aged under 25,F,83,ANASTASIA
2019,Aged under 25,F,84,ISLA-ROSE
2019,Aged under 25,F,84,ROBYN
2019,Aged under 25,F,86,ROSE
2019,Aged under 25,F,87,IVY-ROSE
2019,Aged under 25,F,88,SUMMER
2019,Aged under 25,F,89,AMAYA
2019,Aged under 25,F,90,ERIN
2019,Aged under 25,F,91,SARA
2019,Aged under 25,F,92,DARCY
2019,Aged under 25,F,92,MARNIE
2019,Aged under 25,F,92,SOPHIE
2019,Aged under 25,F,95,FATIMA
2019,Aged under 25,F,95,HARRIET
2019,Aged under 25,F,97,JASMINE
2019,Aged under 25,F,98,ELLA-ROSE
2019,Aged under 25,F,99,HOPE
2019,Aged under 25,F,99,MARYAM
2019,Aged under 25,F,99,MYA
2019,Aged under 25,F,103,AISHA
2019,Aged under 25,F,103,SARAH
2019,Aged under 25,F,107,MABEL
2019,Aged under 25,F,109,HOLLY
2019,Aged under 25,F,111,ANNABELLE
2019,Aged under 25,F,112,EDEN
2019,Aged under 25,F,112,ELEANOR
2019,Aged under 25,F,115,EMMA
2019,Aged under 25,F,116,AMBER
2019,Aged under 25,F,118,IRIS
2019,Aged under 25,F,129,ORLA
2019,Aged under 25,F,134,LUCY
2019,Aged under 25,F,134,MOLLY
2019,Aged under 25,F,136,CHLOE
2019,Aged under 25,F,141,ALAYNA
2019,Aged under 25,F,141,HANNAH
2019,Aged under 25,F,145,LARA
2019,Aged under 25,F,157,FRANCESCA
2019,Aged under 25,F,166,GEORGIA
2019,Aged under 25,F,169,ABIGAIL
2019,Aged under 25,F,169,CLARA
2019,Aged under 25,F,169,FELICITY
2019,Aged under 25,F,169,PIPPA
2019,Aged under 25,F,169,VICTORIA
2019,Aged under 25,F,184,ANNIE
2019,Aged under 25,F,189,ANNA
2019,Aged under 25,F,193,BEATRICE
2019,Aged under 25,F,203,AMELIE
2019,Aged under 25,F,221,ELODIE
2019,Aged 25 to 29,F,1,OLIVIA
2019,Aged 25 to 29,F,2,AMELIA
2019,Aged 25 to 29,F,3,ISLA
2019,Aged 25 to 29,F,4,MIA
2019,Aged 25 to 29,F,5,AVA
2019,Aged 25 to 29,F,6,ROSIE
2019,Aged 25 to 29,F,7,IVY
2019,Aged 25 to 29,F,8,GRACE
2019,Aged 25 to 29,F,9,LILY
2019,Aged 25 to 29,F,10,POPPY
2019,Aged 25 to 29,F,11,FREYA
2019,Aged 25 to 29,F,12,ISABELLA
2019,Aged 25 to 29,F,13,EVIE
2019,Aged 25 to 29,F,14,WILLOW
2019,Aged 25 to 29,F,15,SOPHIA
2019,Aged 25 to 29,F,16,ELSIE
2019,Aged 25 to 29,F,17,ELLA
2019,Aged 25 to 29,F,18,HARPER
2019,Aged 25 to 29,F,19,EMILY
2019,Aged 25 to 29,F,20,PHOEBE
2019,Aged 25 to 29,F,21,FLORENCE
2019,Aged 25 to 29,F,22,EVELYN
2019,Aged 25 to 29,F,23,DAISY
2019,Aged 25 to 29,F,24,SOFIA
2019,Aged 25 to 29,F,25,RUBY
2019,Aged 25 to 29,F,26,SIENNA
2019,Aged 25 to 29,F,27,ISABELLE
2019,Aged 25 to 29,F,28,ALICE
2019,Aged 25 to 29,F,29,LUNA
2019,Aged 25 to 29,F,29,MILLIE
2019,Aged 25 to 29,F,31,HALLIE
2019,Aged 25 to 29,F,32,PENELOPE
2019,Aged 25 to 29,F,33,EMILIA
2019,Aged 25 to 29,F,34,MAISIE
2019,Aged 25 to 29,F,35,CHARLOTTE
2019,Aged 25 to 29,F,36,ARIA
2019,Aged 25 to 29,F,37,MATILDA
2019,Aged 25 to 29,F,38,ELIZA
2019,Aged 25 to 29,F,39,EVA
2019,Aged 25 to 29,F,40,MILA
2019,Aged 25 to 29,F,41,MAYA
2019,Aged 25 to 29,F,42,SOPHIE
2019,Aged 25 to 29,F,43,SCARLETT
2019,Aged 25 to 29,F,44,JESSICA
2019,Aged 25 to 29,F,45,LAYLA
2019,Aged 25 to 29,F,46,VIOLET
2019,Aged 25 to 29,F,47,BONNIE
2019,Aged 25 to 29,F,47,THEA
2019,Aged 25 to 29,F,49,IMOGEN
2019,Aged 25 to 29,F,50,BELLA
2019,Aged 25 to 29,F,51,LOTTIE
2019,Aged 25 to 29,F,52,ADA
2019,Aged 25 to 29,F,53,LOLA
2019,Aged 25 to 29,F,54,AURORA
2019,Aged 25 to 29,F,54,ELLIE
2019,Aged 25 to 29,F,56,NANCY
2019,Aged 25 to 29,F,57,ESME
2019,Aged 25 to 29,F,58,GRACIE
2019,Aged 25 to 29,F,59,DARCIE
2019,Aged 25 to 29,F,60,DELILAH
2019,Aged 25 to 29,F,61,HARRIET
2019,Aged 25 to 29,F,62,ARABELLA
2019,Aged 25 to 29,F,63,CHLOE
2019,Aged 25 to 29,F,64,MOLLY
2019,Aged 25 to 29,F,65,ELEANOR
2019,Aged 25 to 29,F,66,LILLY
2019,Aged 25 to 29,F,67,ERIN
2019,Aged 25 to 29,F,67,MARIA
2019,Aged 25 to 29,F,69,HOLLY
2019,Aged 25 to 29,F,69,ROSE
2019,Aged 25 to 29,F,71,ROBYN
2019,Aged 25 to 29,F,72,AYLA
2019,Aged 25 to 29,F,73,MARYAM
2019,Aged 25 to 29,F,73,ZARA
2019,Aged 25 to 29,F,75,NELLIE
2019,Aged 25 to 29,F,76,ELIZABETH
2019,Aged 25 to 29,F,76,ORLA
2019,Aged 25 to 29,F,78,JASMINE
2019,Aged 25 to 29,F,79,LUCY
2019,Aged 25 to 29,F,80,EMMA
2019,Aged 25 to 29,F,81,MYLA
2019,Aged 25 to 29,F,82,LYLA
2019,Aged 25 to 29,F,83,SARA
2019,Aged 25 to 29,F,84,HANNAH
2019,Aged 25 to 29,F,85,ESMAE
2019,Aged 25 to 29,F,86,SUMMER
2019,Aged 25 to 29,F,87,AMBER
2019,Aged 25 to 29,F,88,DARCY
2019,Aged 25 to 29,F,89,GEORGIA
2019,Aged 25 to 29,F,90,AISHA
2019,Aged 25 to 29,F,90,FELICITY
2019,Aged 25 to 29,F,92,MADDISON
2019,Aged 25 to 29,F,93,EDEN
2019,Aged 25 to 29,F,93,PIPPA
2019,Aged 25 to 29,F,95,ALAYNA
2019,Aged 25 to 29,F,95,IRIS
2019,Aged 25 to 29,F,97,AMAYA
2019,Aged 25 to 29,F,97,ANNABELLE
2019,Aged 25 to 29,F,97,EDIE
2019,Aged 25 to 29,F,100,SARAH
2019,Aged 25 to 29,F,101,HEIDI
2019,Aged 25 to 29,F,102,NEVAEH
2019,Aged 25 to 29,F,104,AMELIE
2019,Aged 25 to 29,F,105,ABIGAIL
2019,Aged 25 to 29,F,107,LARA
2019,Aged 25 to 29,F,108,MARGOT
2019,Aged 25 to 29,F,110,MABEL
2019,Aged 25 to 29,F,110,VICTORIA
2019,Aged 25 to 29,F,112,ARIANA
2019,Aged 25 to 29,F,113,FATIMA
2019,Aged 25 to 29,F,114,CLARA
2019,Aged 25 to 29,F,116,OLIVE
2019,Aged 25 to 29,F,117,ANASTASIA
2019,Aged 25 to 29,F,117,FRANCESCA
2019,Aged 25 to 29,F,119,EDITH
2019,Aged 25 to 29,F,121,MYA
2019,Aged 25 to 29,F,121,PAISLEY
2019,Aged 25 to 29,F,126,ANNA
2019,Aged 25 to 29,F,126,AUTUMN
2019,Aged 25 to 29,F,126,ELODIE
2019,Aged 25 to 29,F,129,BEATRICE
2019,Aged 25 to 29,F,133,ZOE
2019,Aged 25 to 29,F,135,MARNIE
2019,Aged 25 to 29,F,137,AALIYAH
2019,Aged 25 to 29,F,137,ANNIE
2019,Aged 25 to 29,F,140,HOPE
2019,Aged 25 to 29,F,141,LEXI
2019,Aged 25 to 29,F,141,LILLIE
2019,Aged 25 to 29,F,141,MARTHA
2019,Aged 25 to 29,F,153,NOVA
2019,Aged 30 to 34,F,1,OLIVIA
2019,Aged 30 to 34,F,2,AMELIA
2019,Aged 30 to 34,F,3,ISLA
2019,Aged 30 to 34,F,4,AVA
2019,Aged 30 to 34,F,5,EMILY
2019,Aged 30 to 34,F,6,SOPHIA
2019,Aged 30 to 34,F,7,FLORENCE
2019,Aged 30 to 34,F,8,GRACE
2019,Aged 30 to 34,F,9,FREYA
2019,Aged 30 to 34,F,9,SOPHIE
2019,Aged 30 to 34,F,11,ISABELLA
2019,Aged 30 to 34,F,12,LILY
2019,Aged 30 to 34,F,13,CHARLOTTE
2019,Aged 30 to 34,F,14,MIA
2019,Aged 30 to 34,F,15,IVY
2019,Aged 30 to 34,F,16,EVELYN
2019,Aged 30 to 34,F,17,ROSIE
2019,Aged 30 to 34,F,18,POPPY
2019,Aged 30 to 34,F,19,ALICE
2019,Aged 30 to 34,F,20,PHOEBE
2019,Aged 30 to 34,F,21,ELLA
2019,Aged 30 to 34,F,22,EVIE
2019,Aged 30 to 34,F,23,WILLOW
2019,Aged 30 to 34,F,24,MATILDA
2019,Aged 30 to 34,F,25,SIENNA
2019,Aged 30 to 34,F,26,ISABELLE
2019,Aged 30 to 34,F,27,JESSICA
2019,Aged 30 to 34,F,28,ELSIE
2019,Aged 30 to 34,F,29,RUBY
2019,Aged 30 to 34,F,30,EMILIA
2019,Aged 30 to 34,F,31,EVA
2019,Aged 30 to 34,F,32,SOFIA
2019,Aged 30 to 34,F,33,CHLOE
2019,Aged 30 to 34,F,34,DAISY
2019,Aged 30 to 34,F,35,IMOGEN
2019,Aged 30 to 34,F,36,ADA
2019,Aged 30 to 34,F,37,PENELOPE
2019,Aged 30 to 34,F,38,MAYA
2019,Aged 30 to 34,F,39,HARPER
2019,Aged 30 to 34,F,40,ELEANOR
2019,Aged 30 to 34,F,41,HARRIET
2019,Aged 30 to 34,F,42,ELIZA
2019,Aged 30 to 34,F,43,THEA
2019,Aged 30 to 34,F,44,ESME
2019,Aged 30 to 34,F,45,MILLIE
