year,month,sex,name,count,ranking,prop
1999,Jan,M,JOSEPH,447,9,0.016999429549344
1999,Jan,M,WILLIAM,447,10,0.016999429549344
1999,Jan,M,,26295,0,1
1999,Feb,M,JAMES,768,1,0.031405904964423
1999,Feb,M,THOMAS,733,2,0.0299746462746381
1999,Feb,M,JACK,675,3,0.0276028461601374
1999,Feb,M,DANIEL,543,4,0.0222049562443772
1999,Feb,M,JOSHUA,534,5,0.0218369182955754
1999,Feb,M,MATTHEW,480,6,0.0196286906027644
1999,Feb,M,SAMUEL,471,7,0.0192606526539625
1999,Feb,M,CALLUM,435,8,0.0177885008587552
1999,Feb,M,WILLIAM,431,9,0.0176249284370655
1999,Feb,M,LUKE,406,10,0.0166026008015049
1999,Feb,M,,24454,0,1
1999,Mar,M,THOMAS,848,1,0.0309590741484429
1999,Mar,M,JACK,836,2,0.0305209740425687
1999,Mar,M,JAMES,748,3,0.0273082399328246
1999,Mar,M,JOSHUA,621,4,0.0226716804789894
1999,Mar,M,DANIEL,578,5,0.0211018217662736
1999,Mar,M,SAMUEL,555,6,0.0202621298966814
1999,Mar,M,MATTHEW,543,7,0.0198240297908072
1999,Mar,M,JOSEPH,486,8,0.0177430542879048
1999,Mar,M,RYAN,478,9,0.0174509875506553
1999,Mar,M,CALLUM,469,10,0.0171224124712497
1999,Mar,M,,27391,0,1
1999,Apr,M,THOMAS,757,1,0.0292458661721527
1999,Apr,M,JAMES,734,2,0.0283572863545047
1999,Apr,M,JACK,696,3,0.0268891979601298
1999,Apr,M,JOSHUA,612,4,0.023643949930459
1999,Apr,M,DANIEL,585,5,0.0226008344923505
1999,Apr,M,MATTHEW,522,6,0.0201668984700974
1999,Apr,M,SAMUEL,491,7,0.0189692474115284
1999,Apr,M,CALLUM,485,8,0.0187374439808376
1999,Apr,M,JOSEPH,470,9,0.0181579354041106
1999,Apr,M,WILLIAM,455,10,0.0175784268273837
1999,Apr,M,,25884,0,1
1999,May,M,JACK,825,1,0.0299705743451884
1999,May,M,THOMAS,815,2,0.0296072946561558
1999,May,M,JAMES,739,3,0.0268463690195081
1999,May,M,JOSHUA,627,4,0.0227776365023432
1999,May,M,DANIEL,565,5,0.0205253024303411
1999,May,M,SAMUEL,563,6,0.0204526464925346
1999,May,M,MATTHEW,550,7,0.0199803828967922
1999,May,M,JOSEPH,516,8,0.0187452319540814
1999,May,M,CALLUM,491,9,0.0178370327315
1999,May,M,WILLIAM,477,10,0.0173284411668544
1999,May,M,,27527,0,1
1999,Jun,M,JACK,853,1,0.0311245712617675
1999,Jun,M,THOMAS,840,2,0.0306502225789973
1999,Jun,M,JAMES,752,3,0.0274392468802452
1999,Jun,M,DANIEL,601,4,0.0219295044880683
1999,Jun,M,JOSHUA,601,5,0.0219295044880683
1999,Jun,M,SAMUEL,576,6,0.021017295482741
1999,Jun,M,MATTHEW,541,7,0.0197402028752828
1999,Jun,M,JOSEPH,514,8,0.0187550171495293
1999,Jun,M,CALLUM,453,9,0.0165292271765307
1999,Jun,M,RYAN,445,10,0.016237320294826
1999,Jun,M,,27406,0,1
1999,Jul,M,JACK,911,1,0.0326523297491039
1999,Jul,M,THOMAS,782,2,0.0280286738351255
1999,Jul,M,JAMES,745,3,0.0267025089605735
1999,Jul,M,JOSHUA,631,4,0.0226164874551971
1999,Jul,M,DANIEL,579,5,0.020752688172043
1999,Jul,M,MATTHEW,550,6,0.0197132616487455
1999,Jul,M,JOSEPH,523,7,0.0187455197132617
1999,Jul,M,CALLUM,504,8,0.0180645161290323
1999,Jul,M,LUKE,477,9,0.0170967741935484
1999,Jul,M,SAMUEL,472,10,0.0169175627240143
1999,Jul,M,,27900,0,1
1999,Aug,M,JACK,848,1,0.0310281741675814
1999,Aug,M,THOMAS,808,2,0.0295645810464691
1999,Aug,M,JAMES,715,3,0.0261617270398829
1999,Aug,M,DANIEL,650,4,0.0237833882180754
1999,Aug,M,JOSHUA,591,5,0.0216245883644347
1999,Aug,M,MATTHEW,539,6,0.0197219173069887
1999,Aug,M,SAMUEL,535,7,0.0195755579948774
1999,Aug,M,JOSEPH,501,8,0.0183315038419319
1999,Aug,M,CALLUM,452,9,0.0165386022685693
1999,Aug,M,WILLIAM,445,10,0.0162824734723747
1999,Aug,M,,27330,0,1
1999,Sep,M,JACK,855,1,0.0316490838423098
1999,Sep,M,THOMAS,774,2,0.0286507495835647
1999,Sep,M,JAMES,723,3,0.0267629094947252
1999,Sep,M,DANIEL,658,4,0.024356838793263
1999,Sep,M,JOSHUA,630,5,0.0233203775680178
1999,Sep,M,SAMUEL,541,6,0.0200259115306311
1999,Sep,M,MATTHEW,494,7,0.0182861373311123
1999,Sep,M,JOSEPH,486,8,0.0179900055524709
1999,Sep,M,CALLUM,470,9,0.0173977419951879
1999,Sep,M,RYAN,447,10,0.0165463631315936
1999,Sep,M,,27015,0,1
1999,Oct,M,JACK,824,1,0.0315141316403412
1999,Oct,M,THOMAS,799,2,0.0305579990056221
1999,Oct,M,JAMES,724,3,0.0276896011014648
1999,Oct,M,JOSHUA,619,4,0.0236738440356446
1999,Oct,M,DANIEL,561,5,0.0214556163230963
1999,Oct,M,JOSEPH,500,6,0.0191226526943818
1999,Oct,M,SAMUEL,493,7,0.0188549355566604
1999,Oct,M,MATTHEW,469,8,0.0179370482273301
1999,Oct,M,CALLUM,464,9,0.0177458217003863
1999,Oct,M,WILLIAM,430,10,0.0164454813171683
1999,Oct,M,,26147,0,1
1999,Nov,M,JACK,825,1,0.0323339212228101
1999,Nov,M,THOMAS,706,2,0.0276699980403684
1999,Nov,M,JAMES,640,3,0.0250832843425436
1999,Nov,M,JOSHUA,609,4,0.0238683127572017
1999,Nov,M,DANIEL,521,5,0.0204193611601019
1999,Nov,M,JOSEPH,518,6,0.0203017832647462
1999,Nov,M,SAMUEL,462,7,0.0181069958847737
1999,Nov,M,MATTHEW,455,8,0.0178326474622771
1999,Nov,M,CALLUM,441,9,0.017283950617284
1999,Nov,M,LUKE,418,10,0.0163825200862238
1999,Nov,M,,25515,0,1
1999,Dec,M,JACK,863,1,0.0327141774071266
1999,Dec,M,THOMAS,820,2,0.0310841546626232
1999,Dec,M,JAMES,673,3,0.0255117513267627
1999,Dec,M,JOSHUA,615,4,0.0233131159969674
1999,Dec,M,JOSEPH,522,5,0.0197877179681577
1999,Dec,M,DANIEL,517,6,0.0195981804397271
1999,Dec,M,MATTHEW,484,7,0.0183472327520849
1999,Dec,M,SAMUEL,468,8,0.0177407126611069
1999,Dec,M,CALLUM,437,9,0.016565579984837
1999,Dec,M,HARRY,422,10,0.0159969673995451
1999,Dec,M,,26380,0,1
1999,Jan,F,CHLOE,796,1,0.0320051465562302
1999,Jan,F,EMILY,555,2,0.0223151461541554
1999,Jan,F,MEGAN,524,3,0.0210687145671666
1999,Jan,F,SOPHIE,453,4,0.0182139841582566
1999,Jan,F,JESSICA,431,5,0.0173294198062
1999,Jan,F,LAUREN,409,6,0.0164448554541434
1999,Jan,F,CHARLOTTE,392,7,0.0157613284548269
1999,Jan,F,HANNAH,388,8,0.0156004985726348
1999,Jan,F,REBECCA,386,9,0.0155200836315387
1999,Jan,F,GEORGIA,371,10,0.0149169715733183
1999,Jan,F,,24871,0,1
1999,Feb,F,CHLOE,752,1,0.0324697754749568
1999,Feb,F,EMILY,516,2,0.022279792746114
1999,Feb,F,MEGAN,482,3,0.0208117443868739
1999,Feb,F,SOPHIE,424,4,0.018307426597582
1999,Feb,F,OLIVIA,413,5,0.017832469775475
1999,Feb,F,LAUREN,395,6,0.0170552677029361
1999,Feb,F,JESSICA,383,7,0.0165371329879102
1999,Feb,F,CHARLOTTE,377,8,0.0162780656303972
1999,Feb,F,REBECCA,374,9,0.0161485319516408
1999,Feb,F,HANNAH,354,10,0.0152849740932642
1999,Feb,F,,23160,0,1
1999,Mar,F,CHLOE,806,1,0.0311124835945341
1999,Mar,F,EMILY,651,2,0.0251293136725083
1999,Mar,F,MEGAN,582,3,0.0224658380298
1999,Mar,F,OLIVIA,427,4,0.0164826681077743
1999,Mar,F,LAUREN,425,5,0.016405465915232
1999,Mar,F,SOPHIE,425,6,0.016405465915232
1999,Mar,F,CHARLOTTE,419,7,0.0161738593376052
1999,Mar,F,JESSICA,419,8,0.0161738593376052
1999,Mar,F,REBECCA,405,9,0.0156334439898093
1999,Mar,F,GEORGIA,383,10,0.0147842198718444
1999,Mar,F,,25906,0,1
1999,Apr,F,CHLOE,711,1,0.0285875115596478
1999,Apr,F,EMILY,551,2,0.0221543162719633
1999,Apr,F,MEGAN,527,3,0.0211893369788107
1999,Apr,F,OLIVIA,442,4,0.0177717019822283
1999,Apr,F,SOPHIE,432,5,0.017369627276748
1999,Apr,F,JESSICA,423,6,0.0170077600418158
1999,Apr,F,REBECCA,419,7,0.0168469301596237
1999,Apr,F,CHARLOTTE,406,8,0.0163242330424993
1999,Apr,F,LAUREN,380,9,0.0152788388082506
1999,Apr,F,HANNAH,373,10,0.0149973865144144
1999,Apr,F,,24871,0,1
1999,May,F,CHLOE,748,1,0.0288357748650733
1999,May,F,EMILY,574,2,0.0221279876638396
1999,May,F,MEGAN,550,3,0.0212027756360833
1999,May,F,OLIVIA,462,4,0.0178103315343099
1999,May,F,REBECCA,441,5,0.0170007710100231
1999,May,F,CHARLOTTE,437,6,0.0168465690053971
1999,May,F,JESSICA,433,7,0.016692367000771
1999,May,F,SOPHIE,428,8,0.0164996144949884
1999,May,F,LUCY,402,9,0.015497301464919
1999,May,F,LAUREN,388,10,0.0149575944487278
1999,May,F,,25940,0,1
1999,Jun,F,CHLOE,757,1,0.0295495354828636
1999,Jun,F,EMILY,620,2,0.0242017331563744
1999,Jun,F,MEGAN,591,3,0.0230697166055118
1999,Jun,F,OLIVIA,452,4,0.0176438441720665
1999,Jun,F,SOPHIE,435,5,0.0169802482629401
1999,Jun,F,CHARLOTTE,425,6,0.0165898977281599
1999,Jun,F,LAUREN,422,7,0.0164727925677258
1999,Jun,F,REBECCA,410,8,0.0160043719259895
1999,Jun,F,JESSICA,393,9,0.0153407760168631
1999,Jun,F,HANNAH,363,10,0.0141697244125224
1999,Jun,F,,25618,0,1
1999,Jul,F,CHLOE,760,1,0.0285456730769231
1999,Jul,F,EMILY,666,2,0.0250150240384615
1999,Jul,F,MEGAN,576,3,0.0216346153846154
1999,Jul,F,OLIVIA,488,4,0.0183293269230769
1999,Jul,F,CHARLOTTE,445,5,0.0167142427884615
1999,Jul,F,SOPHIE,418,6,0.0157001201923077
1999,Jul,F,LAUREN,413,7,0.0155123197115385
1999,Jul,F,REBECCA,408,8,0.0153245192307692
1999,Jul,F,JESSICA,403,9,0.01513671875
1999,Jul,F,HANNAH,398,10,0.0149489182692308
1999,Jul,F,,26624,0,1
1999,Aug,F,CHLOE,794,1,0.0310289577552855
1999,Aug,F,MEGAN,564,2,0.0220407206221423
1999,Aug,F,EMILY,528,3,0.020633866114346
1999,Aug,F,OLIVIA,471,4,0.0184063464770018
1999,Aug,F,SOPHIE,424,5,0.01656961975849
1999,Aug,F,LAUREN,417,6,0.0162960647153074
1999,Aug,F,JESSICA,416,7,0.0162569854234241
1999,Aug,F,REBECCA,409,8,0.0159834303802415
1999,Aug,F,CHARLOTTE,399,9,0.0155926374614092
1999,Aug,F,HANNAH,354,10,0.0138340693266638
1999,Aug,F,,25589,0,1
1999,Sep,F,CHLOE,753,1,0.0293464281538641
1999,Sep,F,EMILY,583,2,0.0227210725281578
1999,Sep,F,MEGAN,529,3,0.0206165477999922
1999,Sep,F,OLIVIA,461,4,0.0179664055497097
1999,Sep,F,JESSICA,447,5,0.0174207880275927
1999,Sep,F,LAUREN,432,6,0.0168361978253244
1999,Sep,F,CHARLOTTE,421,7,0.0164074983436611
1999,Sep,F,SOPHIE,418,8,0.0162905803032075
1999,Sep,F,HANNAH,375,9,0.0146147550567052
1999,Sep,F,BETHANY,355,10,0.013835301453681
1999,Sep,F,,25659,0,1
1999,Oct,F,CHLOE,689,1,0.0277118609982705
1999,Oct,F,MEGAN,548,2,0.0220407834935446
1999,Oct,F,EMILY,500,3,0.0201102039174677
1999,Oct,F,OLIVIA,478,4,0.0192253549450991
1999,Oct,F,CHARLOTTE,433,5,0.017415436592527
1999,Oct,F,LAUREN,404,6,0.0162490447653139
1999,Oct,F,HANNAH,388,7,0.015605518239955
1999,Oct,F,SOPHIE,370,8,0.0148815508989261
1999,Oct,F,JESSICA,359,9,0.0144391264127418
1999,Oct,F,REBECCA,358,10,0.0143989060049069
1999,Oct,F,,24863,0,1
1999,Nov,F,CHLOE,745,1,0.0306168577651749
1999,Nov,F,EMILY,513,2,0.0210824805819258
1999,Nov,F,MEGAN,500,3,0.0205482266880368
1999,Nov,F,LAUREN,399,4,0.0163974848970534
1999,Nov,F,SOPHIE,397,5,0.0163152919903012
1999,Nov,F,OLIVIA,372,6,0.0152878806558994
1999,Nov,F,CHARLOTTE,370,7,0.0152056877491472
1999,Nov,F,GEORGIA,349,8,0.0143426622282497
1999,Nov,F,JESSICA,348,9,0.0143015657748736
1999,Nov,F,BETHANY,345,10,0.0141782764147454
1999,Nov,F,,24333,0,1
1999,Dec,F,CHLOE,727,1,0.0288801493663846
1999,Dec,F,HOLLY,504,2,0.0200214515552378
1999,Dec,F,EMILY,503,3,0.0199817264529456
1999,Dec,F,MEGAN,471,4,0.0187105231795972
1999,Dec,F,CHARLOTTE,440,5,0.0174790450085409
1999,Dec,F,OLIVIA,415,6,0.0164859174512374
1999,Dec,F,SOPHIE,407,7,0.0161681166329003
1999,Dec,F,LAUREN,405,8,0.0160886664283161
1999,Dec,F,BETHANY,344,9,0.0136654351884956
1999,Dec,F,JESSICA,344,10,0.0136654351884956
1999,Dec,F,,25173,0,1
2000,Jan,M,JACK,785,1,0.0305043910779514
2000,Jan,M,THOMAS,673,2,0.0261521722235175
2000,Jan,M,JOSHUA,570,3,0.022149685241315
2000,Jan,M,JAMES,560,4,0.0217610942721691
2000,Jan,M,DANIEL,545,5,0.0211782078184503
2000,Jan,M,JOSEPH,493,6,0.0191575347788917
2000,Jan,M,MATTHEW,490,7,0.019040957488148
2000,Jan,M,CALLUM,463,8,0.0179917618714541
2000,Jan,M,SAMUEL,452,9,0.0175643118053936
2000,Jan,M,WILLIAM,448,10,0.0174088754177353
2000,Jan,M,,25734,0,1
2000,Feb,M,JACK,724,1,0.0300814359315273
2000,Feb,M,THOMAS,697,2,0.0289596144257936
2000,Feb,M,JAMES,613,3,0.0254695030746219
2000,Feb,M,JOSHUA,559,4,0.0232258600631544
2000,Feb,M,DANIEL,490,5,0.0203589828818348
2000,Feb,M,JOSEPH,483,6,0.0200681402692372
2000,Feb,M,MATTHEW,452,7,0.0187801229848762
2000,Feb,M,HARRY,417,8,0.017325909921888
2000,Feb,M,SAMUEL,413,9,0.0171597141432608
2000,Feb,M,CALLUM,383,10,0.0159132458035566
2000,Feb,M,,24068,0,1
2000,Mar,M,JACK,791,1,0.0302346915373442
2000,Mar,M,THOMAS,753,2,0.0287822031954744
2000,Mar,M,JAMES,644,3,0.0246158550569528
2000,Mar,M,JOSHUA,582,4,0.0222460056570599
2000,Mar,M,DANIEL,567,5,0.0216726549957954
2000,Mar,M,JOSEPH,530,6,0.0202583900313432
2000,Mar,M,SAMUEL,520,7,0.0198761562571669
2000,Mar,M,HARRY,508,8,0.0194174757281553
2000,Mar,M,MATTHEW,495,9,0.0189205718217262
2000,Mar,M,WILLIAM,441,10,0.0168565094411742
2000,Mar,M,,26162,0,1
2000,Apr,M,THOMAS,716,1,0.028460131965975
2000,Apr,M,JACK,699,2,0.0277844025757214
2000,Apr,M,JAMES,649,3,0.0257969631926226
2000,Apr,M,JOSHUA,583,4,0.0231735432069322
2000,Apr,M,DANIEL,494,5,0.0196359011050163
2000,Apr,M,JOSEPH,491,6,0.0195166547420304
2000,Apr,M,HARRY,489,7,0.0194371571667064
2000,Apr,M,MATTHEW,480,8,0.0190794180777486
2000,Apr,M,SAMUEL,480,8,0.0190794180777486
2000,Apr,M,CALLUM,414,10,0.0164559980920582
2000,Apr,M,,25158,0,1
2000,May,M,JACK,784,1,0.0292876088012253
2000,May,M,THOMAS,745,2,0.0278306996899399
2000,May,M,JAMES,651,3,0.0243191751653032
2000,May,M,JOSHUA,632,4,0.0236093989316
2000,May,M,DANIEL,561,5,0.0209570772161829
2000,May,M,MATTHEW,536,6,0.020023161119205
2000,May,M,HARRY,534,7,0.0199484478314468
2000,May,M,JOSEPH,522,8,0.0195001681048975
2000,May,M,SAMUEL,521,9,0.0194628114610183
2000,May,M,CALLUM,447,10,0.0166984198139639
2000,May,M,,26769,0,1
2000,Jun,M,THOMAS,762,1,0.02981220657277
2000,Jun,M,JACK,700,2,0.0273865414710485
2000,Jun,M,JAMES,633,3,0.0247652582159624
2000,Jun,M,JOSHUA,616,4,0.0241001564945227
2000,Jun,M,DANIEL,537,5,0.0210093896713615
2000,Jun,M,HARRY,527,6,0.0206181533646322
2000,Jun,M,JOSEPH,511,7,0.0199921752738654
2000,Jun,M,SAMUEL,508,8,0.0198748043818466
2000,Jun,M,MATTHEW,439,9,0.0171752738654147
2000,Jun,M,LUKE,419,10,0.0163928012519562
2000,Jun,M,,25560,0,1
2000,Jul,M,JACK,798,1,0.0296687362902926
2000,Jul,M,THOMAS,755,2,0.0280700449864297
2000,Jul,M,JAMES,624,3,0.0231996133397777
2000,Jul,M,JOSHUA,612,4,0.0227534669293973
2000,Jul,M,HARRY,536,5,0.0199278729969885
2000,Jul,M,SAMUEL,533,6,0.0198163363943934
2000,Jul,M,DANIEL,531,7,0.01974197865933
2000,Jul,M,JOSEPH,517,8,0.0192214745138863
2000,Jul,M,MATTHEW,454,9,0.0168792058593895
2000,Jul,M,CALLUM,436,10,0.016209986243819
2000,Jul,M,,26897,0,1
2000,Aug,M,JACK,754,1,0.0282894983679136
2000,Aug,M,THOMAS,713,2,0.0267512099951225
2000,Aug,M,JAMES,675,3,0.0253254793081454
2000,Aug,M,JOSHUA,603,4,0.0226240948486099
2000,Aug,M,HARRY,595,5,0.0223239410197726
2000,Aug,M,DANIEL,507,6,0.0190222489025626
2000,Aug,M,SAMUEL,478,7,0.0179341912730274
2000,Aug,M,MATTHEW,446,8,0.0167335759576783
2000,Aug,M,JOSEPH,440,9,0.0165084605860504
2000,Aug,M,CALLUM,432,10,0.0162083067572131
2000,Aug,M,,26653,0,1
2000,Sep,M,JACK,769,1,0.0297842673999768
2000,Sep,M,THOMAS,762,2,0.0295131492311863
2000,Sep,M,JOSHUA,629,3,0.0243619040241682
2000,Sep,M,JAMES,619,4,0.0239745923544676
2000,Sep,M,HARRY,514,5,0.0199078198226113
2000,Sep,M,SAMUEL,514,5,0.0199078198226113
2000,Sep,M,DANIEL,503,7,0.0194817769859406
2000,Sep,M,JOSEPH,466,8,0.0180487238080483
2000,Sep,M,MATTHEW,456,9,0.0176614121383477
2000,Sep,M,LUKE,421,10,0.0163058212943956
2000,Sep,M,,25819,0,1
2000,Oct,M,THOMAS,751,1,0.0290758449804483
2000,Oct,M,JACK,735,2,0.0284563862325293
2000,Oct,M,JAMES,635,3,0.0245847690580355
2000,Oct,M,JOSHUA,563,4,0.0217972046924
2000,Oct,M,SAMUEL,516,5,0.0199775446203879
2000,Oct,M,DANIEL,500,6,0.0193580858724689
2000,Oct,M,JOSEPH,485,7,0.0187773432962949
2000,Oct,M,HARRY,468,8,0.0181191683766309
2000,Oct,M,LUKE,446,9,0.0172674125982423
2000,Oct,M,MATTHEW,437,10,0.0169189670525378
2000,Oct,M,,25829,0,1
2000,Nov,M,JACK,798,1,0.0313568313096782
2000,Nov,M,THOMAS,617,2,0.0242445675665056
2000,Nov,M,JAMES,567,3,0.0222798538252977
2000,Nov,M,JOSHUA,553,4,0.0217297339777594
2000,Nov,M,DANIEL,520,5,0.0204330229085622
2000,Nov,M,HARRY,496,6,0.0194899603127824
2000,Nov,M,SAMUEL,452,7,0.0177610122205195
2000,Nov,M,JOSEPH,436,8,0.0171323038233329
2000,Nov,M,MATTHEW,407,9,0.0159927698534324
2000,Nov,M,LUKE,400,10,0.0157177099296632
2000,Nov,M,,25449,0,1
2000,Dec,M,JACK,742,1,0.0290832124799122
2000,Dec,M,THOMAS,728,2,0.0285344726218007
2000,Dec,M,JAMES,619,3,0.0242621408693607
2000,Dec,M,JOSHUA,595,4,0.0233214439697409
2000,Dec,M,HARRY,544,5,0.0213224630580488
2000,Dec,M,JOSEPH,503,6,0.019715439187865
2000,Dec,M,DANIEL,474,7,0.0185787637674911
2000,Dec,M,LUKE,414,8,0.0162270215184416
2000,Dec,M,SAMUEL,413,9,0.0161878258142908
2000,Dec,M,CALLUM,402,10,0.0157566730686317
2000,Dec,M,,25513,0,1
2000,Jan,F,CHLOE,679,1,0.0273679967754938
2000,Jan,F,MEGAN,522,2,0.0210399032648126
2000,Jan,F,EMILY,491,3,0.0197904070939137
2000,Jan,F,OLIVIA,416,4,0.0167674324869004
2000,Jan,F,CHARLOTTE,408,5,0.0164449818621524
2000,Jan,F,LAUREN,404,6,0.0162837565497783
2000,Jan,F,SOPHIE,400,7,0.0161225312374043
2000,Jan,F,JESSICA,393,8,0.0158403869407497
2000,Jan,F,BETHANY,350,9,0.0141072148327287
2000,Jan,F,GEORGIA,344,10,0.0138653768641677
2000,Jan,F,,24810,0,1
2000,Feb,F,CHLOE,630,1,0.0274581589958159
2000,Feb,F,EMILY,493,2,0.0214870990237099
2000,Feb,F,MEGAN,442,3,0.0192642956764296
2000,Feb,F,SOPHIE,402,4,0.0175209205020921
2000,Feb,F,HANNAH,390,5,0.0169979079497908
2000,Feb,F,OLIVIA,389,6,0.0169543235704324
2000,Feb,F,CHARLOTTE,381,7,0.0166056485355649
2000,Feb,F,LAUREN,365,8,0.0159082984658298
2000,Feb,F,JESSICA,348,9,0.0151673640167364
2000,Feb,F,LUCY,343,10,0.0149494421199442
2000,Feb,F,,22944,0,1
2000,Mar,F,CHLOE,615,1,0.0246502865846327
2000,Mar,F,EMILY,566,2,0.0226862800112229
2000,Mar,F,MEGAN,472,3,0.0189185939316205
2000,Mar,F,OLIVIA,426,4,0.0170748326586236
2000,Mar,F,JESSICA,422,5,0.0169145055914065
2000,Mar,F,LAUREN,419,6,0.0167942602909936
2000,Mar,F,CHARLOTTE,416,7,0.0166740149905808
2000,Mar,F,REBECCA,398,8,0.0159525431881037
2000,Mar,F,SOPHIE,382,9,0.0153112349192352
2000,Mar,F,HANNAH,373,10,0.0149504990179967
2000,Mar,F,,24949,0,1
2000,Apr,F,CHLOE,606,1,0.0253843253885142
2000,Apr,F,EMILY,525,2,0.0219913710049009
2000,Apr,F,MEGAN,484,3,0.0202739496502325
2000,Apr,F,JESSICA,414,4,0.017341766849579
2000,Apr,F,LAUREN,402,5,0.0168391069408956
2000,Apr,F,OLIVIA,402,5,0.0168391069408956
2000,Apr,F,LUCY,381,7,0.0159594521006995
2000,Apr,F,SOPHIE,380,8,0.0159175637749759
2000,Apr,F,CHARLOTTE,373,9,0.0156243454949106
2000,Apr,F,HANNAH,366,10,0.0153311272148452
2000,Apr,F,,23873,0,1
2000,May,F,CHLOE,658,1,0.026338964054119
2000,May,F,EMILY,526,2,0.0210551597149948
2000,May,F,MEGAN,480,3,0.0192138339604515
2000,May,F,CHARLOTTE,429,4,0.0171723641021536
2000,May,F,OLIVIA,418,5,0.0167320470738932
2000,May,F,JESSICA,413,6,0.0165319029701385
2000,May,F,LAUREN,407,7,0.0162917300456329
2000,May,F,HANNAH,387,8,0.015491153630614
2000,May,F,SOPHIE,378,9,0.0151308942438556
2000,May,F,LUCY,365,10,0.0146105195740933
2000,May,F,,24982,0,1
2000,Jun,F,CHLOE,599,1,0.0245945391090125
2000,Jun,F,EMILY,520,2,0.0213508519811127
2000,Jun,F,MEGAN,516,3,0.0211866146581811
2000,Jun,F,CHARLOTTE,417,4,0.0171217409156231
2000,Jun,F,JESSICA,397,5,0.0163005543009649
2000,Jun,F,LAUREN,394,6,0.0161773763087662
2000,Jun,F,SOPHIE,376,7,0.0154383083555738
2000,Jun,F,LUCY,371,8,0.0152330117019093
2000,Jun,F,HANNAH,370,9,0.0151919523711764
2000,Jun,F,OLIVIA,354,10,0.0145350030794498
2000,Jun,F,,24355,0,1
2000,Jul,F,CHLOE,642,1,0.0249717997588393
2000,Jul,F,EMILY,552,2,0.0214710801664787
2000,Jul,F,MEGAN,486,3,0.0189038857987475
2000,Jul,F,JESSICA,429,4,0.0166867633902524
2000,Jul,F,SOPHIE,413,5,0.0160644132404994
2000,Jul,F,LUCY,400,6,0.0155587537438251
2000,Jul,F,CHARLOTTE,389,7,0.0151308880158699
2000,Jul,F,LAUREN,388,8,0.0150919911315104
2000,Jul,F,GEORGIA,373,9,0.0145085378661169
2000,Jul,F,HANNAH,366,10,0.0142362596756
2000,Jul,F,,25709,0,1
2000,Aug,F,CHLOE,628,1,0.0248545533700083
2000,Aug,F,EMILY,534,2,0.0211342858273638
2000,Aug,F,MEGAN,499,3,0.0197490798274429
2000,Aug,F,CHARLOTTE,424,4,0.016780781256184
2000,Aug,F,JESSICA,410,5,0.0162266988562156
2000,Aug,F,SOPHIE,390,6,0.0154351525705466
2000,Aug,F,OLIVIA,389,7,0.0153955752562631
2000,Aug,F,LAUREN,375,8,0.0148414928562948
2000,Aug,F,LUCY,370,9,0.0146436062848775
2000,Aug,F,GEORGIA,355,10,0.0140499465706257
2000,Aug,F,,25267,0,1
2000,Sep,F,CHLOE,641,1,0.0260315139701105
2000,Sep,F,MEGAN,515,2,0.020914554905783
2000,Sep,F,EMILY,498,3,0.020224171539961
2000,Sep,F,LAUREN,420,4,0.017056530214425
2000,Sep,F,CHARLOTTE,408,5,0.0165692007797271
2000,Sep,F,JESSICA,397,6,0.0161224821312541
2000,Sep,F,SOPHIE,386,7,0.015675763482781
2000,Sep,F,HANNAH,384,8,0.0155945419103314
2000,Sep,F,GEORGIA,351,9,0.0142543859649123
2000,Sep,F,ELLIE,337,10,0.0136858349577648
2000,Sep,F,,24624,0,1
2000,Oct,F,CHLOE,589,1,0.0235308217809916
2000,Oct,F,EMILY,536,2,0.0214134473253166
2000,Oct,F,MEGAN,532,3,0.0212536454796053
2000,Oct,F,JESSICA,410,4,0.0163796891854101
2000,Oct,F,SOPHIE,394,5,0.0157404818025648
2000,Oct,F,CHARLOTTE,391,6,0.0156206304182813
2000,Oct,F,HANNAH,388,7,0.0155007790339978
2000,Oct,F,OLIVIA,375,8,0.0149814230354361
2000,Oct,F,LAUREN,358,9,0.014302265191163
2000,Oct,F,GEORGIA,357,10,0.0142623147297351
2000,Oct,F,,25031,0,1
2000,Nov,F,CHLOE,596,1,0.0245055713169689
2000,Nov,F,EMILY,498,2,0.0204761317380042
2000,Nov,F,MEGAN,438,3,0.0180091279141483
2000,Nov,F,CHARLOTTE,396,4,0.0162822252374491
2000,Nov,F,LAUREN,390,5,0.0160355248550635
2000,Nov,F,JESSICA,367,6,0.0150898400559188
2000,Nov,F,OLIVIA,357,7,0.0146786727519428
2000,Nov,F,SOPHIE,356,8,0.0146375560215452
2000,Nov,F,HANNAH,353,9,0.0145142058303524
2000,Nov,F,LUCY,349,10,0.014349738908762
2000,Nov,F,,24321,0,1
2000,Dec,F,CHLOE,651,1,0.0271907108846379
2000,Dec,F,HOLLY,554,2,0.0231392531952218
2000,Dec,F,EMILY,493,3,0.0205914292874447
2000,Dec,F,MEGAN,482,4,0.0201319856319439
2000,Dec,F,JESSICA,379,5,0.0158299223122546
2000,Dec,F,LAUREN,379,5,0.0158299223122546
2000,Dec,F,SOPHIE,367,7,0.0153287110517083
2000,Dec,F,HANNAH,354,8,0.0147857321861164
2000,Dec,F,CHARLOTTE,346,9,0.0144515913457522
2000,Dec,F,OLIVIA,338,10,0.014117450505388
